year,month,day,u1060S
1985,9,1,4.1205215
1985,9,2,2.873684
1985,9,3,0.7097511
1985,9,4,0.046325684
1985,9,5,0.75774384
1985,9,6,3.626484
1985,9,7,4.5571175
1985,9,8,3.1330147
1985,9,9,2.5889778
1985,9,10,3.8230705
1985,9,11,3.0690842
1985,9,12,-0.71803284
1985,9,13,0.042648315
1985,9,14,1.5790787
1985,9,15,5.091568
1985,9,16,6.2476006
1985,9,17,3.3780022
1985,9,18,2.965458
1985,9,19,5.6051903
1985,9,20,5.2471466
1985,9,21,4.244957
1985,9,22,5.3567467
1985,9,23,5.3842087
1985,9,24,4.065651
1985,9,25,2.3627472
1985,9,26,6.8145866
1985,9,27,9.146076
1985,9,28,4.2413864
1985,9,29,1.7138977
1985,9,30,-0.7987976
1985,10,1,-1.5625801
1985,10,2,-1.8750038
1985,10,3,-4.1446304
1985,10,4,-6.343853
1985,10,5,-5.1975517
1985,10,6,-4.093281
1985,10,7,-2.1872978
1985,10,8,1.7844963
1985,10,9,0.851017
1985,10,10,2.052761
1985,10,11,4.360855
1985,10,12,3.619381
1985,10,13,-0.5948677
1985,10,14,-5.22715
1985,10,15,-1.960041
1985,10,16,5.63377
1985,10,17,6.798458
1985,10,18,3.0403214
1985,10,19,-0.4434433
1985,10,20,0.3698349
1985,10,21,4.845398
1985,10,22,5.6174774
1985,10,23,0.085128784
1985,10,24,-0.6360626
1985,10,25,3.3479233
1985,10,26,8.624817
1985,10,27,7.395096
1985,10,28,2.9555817
1985,10,29,-1.454895
1985,10,30,-2.7528267
1985,10,31,-3.7817268
1985,11,1,-4.4970913
1985,11,2,-4.732315
1985,11,3,-4.1953163
1985,11,4,-5.725952
1985,11,5,-4.296894
1985,11,6,-2.7459393
1985,11,7,-0.9590492
1985,11,8,-0.028669357
1985,11,9,-1.3554707
1985,11,10,-3.467989
1985,11,11,-4.0397396
1985,11,12,-0.36741638
1985,11,13,3.4502678
1985,11,14,5.4015694
1985,11,15,7.214096
1985,11,16,7.221554
1985,11,17,7.4489193
1985,11,18,7.8773937
1985,11,19,8.641979
1985,11,20,9.917709
1985,11,21,8.769712
1985,11,22,7.9548492
1985,11,23,7.5052147
1985,11,24,2.2037735
1985,11,25,-1.1316929
1985,11,26,0.23780441
1985,11,27,1.5034256
1985,11,28,1.8756905
1985,11,29,1.190443
1985,11,30,1.6867685
1985,12,1,2.2719946
1985,12,2,2.065114
1985,12,3,0.36134815
1985,12,4,-0.9736242
1985,12,5,-0.011126518
1985,12,6,1.8033905
1985,12,7,2.7149906
1985,12,8,3.2754765
1985,12,9,2.7074652
1985,12,10,1.8932924
1985,12,11,1.8133016
1985,12,12,1.052094
1985,12,13,0.41416264
1985,12,14,0.8165784
1985,12,15,1.134305
1985,12,16,0.38206005
1985,12,17,1.3240461
1985,12,18,3.2596617
1985,12,19,3.086667
1985,12,20,2.2240195
1985,12,21,1.6985271
1985,12,22,1.5429752
1985,12,23,1.8532703
1985,12,24,2.276465
1985,12,25,1.4436741
1985,12,26,0.18304515
1985,12,27,-0.8580843
1985,12,28,-1.8954345
1985,12,29,-2.1241145
1985,12,30,-1.989361
1985,12,31,-2.0642977
1986,1,1,-2.0266201
1986,1,2,-2.0728345
1986,1,3,-1.683202
1986,1,4,-1.0545745
1986,1,5,-0.80115926
1986,1,6,-0.6617304
1986,1,7,-0.7144151
1986,1,8,-0.9204509
1986,1,9,-0.51120603
1986,1,10,-0.5014426
1986,1,11,-1.3752986
1986,1,12,-2.1292388
1986,1,13,-2.2649736
1986,1,14,-2.045813
1986,1,15,-1.5725706
1986,1,16,-0.68320405
1986,1,17,0.030717015
1986,1,18,0.46152163
1986,1,19,0.6190703
1986,1,20,1.298804
1986,1,21,1.7379112
1986,1,22,1.7290773
1986,1,23,1.7890363
1986,1,24,1.5964112
1986,1,25,1.6771104
1986,1,26,1.1703243
1986,1,27,0.48729086
1986,1,28,0.52450085
1986,1,29,0.93841314
1986,1,30,1.0066285
1986,1,31,1.075592
1986,2,1,0.77842736
1986,2,2,0.5386944
1986,2,3,-0.10850978
1986,2,4,-0.6376314
1986,2,5,-1.1829462
1986,2,6,-1.5227661
1986,2,7,-1.6288488
1986,2,8,-2.4067092
1986,2,9,-3.105659
1986,2,10,-2.7967968
1986,2,11,-2.2449038
1986,2,12,-2.1945608
1986,2,13,-1.8460817
1986,2,14,-2.4343061
1986,2,15,-3.1499848
1986,2,16,-3.1296678
1986,2,17,-2.722618
1986,2,18,-2.7770011
1986,2,19,-3.8112507
1986,2,20,-5.019695
1986,2,21,-5.6021442
1986,2,22,-5.0180035
1986,2,23,-4.7810354
1986,2,24,-4.989562
1986,2,25,-5.022301
1986,2,26,-4.6558075
1986,2,27,-4.1790066
1986,2,28,-4.2626176
1986,3,1,-4.5045705
1986,3,2,-4.5378733
1986,3,3,-4.556347
1986,3,4,-4.44926
1986,3,5,-4.6095495
1986,3,6,-4.381589
1986,3,7,-3.958827
1986,3,8,-3.4364076
1986,3,9,-2.6430063
1986,3,10,-1.7403135
1986,3,11,-1.9394121
1986,3,12,-2.514636
1986,3,13,-2.4859915
1986,3,14,-3.4661884
1986,3,15,-4.5704355
1986,3,16,-4.6184855
1986,3,17,-4.7118826
1986,3,18,-4.320039
1986,3,19,-3.611928
1986,3,20,-2.8071775
1986,3,21,-2.9050398
1986,3,22,-2.410551
1986,3,23,-0.9044857
1986,3,24,-0.49930096
1986,3,25,-0.74504185
1986,3,26,-1.2108612
1986,3,27,-0.85984707
1986,3,28,-0.11426258
1986,3,29,0.759635
1986,3,30,1.9613371
1986,3,31,2.605816
1986,4,1,2.487751
1986,4,2,1.5209084
1986,4,3,0.86579895
1986,4,4,0.31708717
1986,4,5,0.08982277
1986,4,6,-0.17877579
1986,4,7,-0.6634865
1986,4,8,-1.964468
1986,4,9,-2.7972345
1986,4,10,-3.6437197
1986,4,11,-4.1009016
1986,4,12,-3.24761
1986,4,13,-2.6455555
1986,4,14,-2.3727283
1986,4,15,-2.11722
1986,4,16,-1.0304337
1986,4,17,-0.12914085
1986,4,18,0.03448677
1986,4,19,0.6697693
1986,4,20,1.0613766
1986,4,21,1.7162094
1986,4,22,1.858223
1986,4,23,0.8852005
1986,4,24,-0.30213928
1986,4,25,-1.6867657
1986,4,26,-1.7197227
1986,4,27,-0.45924568
1986,4,28,0.68951035
1986,4,29,-0.27658844
1986,4,30,-2.4118996
1986,5,1,-2.3723755
1986,5,2,-0.8919716
1986,5,3,-0.75261116
1986,5,4,-2.5353355
1986,5,5,-4.9176445
1986,5,6,-6.5502872
1986,5,7,-8.071177
1986,5,8,-7.885971
1986,5,9,-7.7024097
1986,5,10,-7.135195
1986,5,11,-6.769432
1986,5,12,-5.82003
1986,5,13,-3.9790516
1986,5,14,-3.7679996
1986,5,15,-2.968298
1986,5,16,-2.5293102
1986,5,17,-2.8403282
1986,5,18,-3.6021404
1986,5,19,-3.4523602
1986,5,20,-1.4710426
1986,5,21,0.6970749
1986,5,22,1.4361668
1986,5,23,1.5195122
1986,5,24,2.087326
1986,5,25,2.7165146
1986,5,26,2.4728088
1986,5,27,1.2370262
1986,5,28,0.82248306
1986,5,29,0.93442917
1986,5,30,-0.78128433
1986,5,31,-2.2942772
1986,6,1,-0.7561035
1986,6,2,1.248539
1986,6,3,1.229496
1986,6,4,2.2199478
1986,6,5,2.6417542
1986,6,6,2.7273903
1986,6,7,3.1772041
1986,6,8,1.3235779
1986,6,9,-3.1741676
1986,6,10,-7.1806335
1986,6,11,-5.945154
1986,6,12,-0.5794716
1986,6,13,1.5631523
1986,6,14,2.0636978
1986,6,15,3.5199203
1986,6,16,5.5429955
1986,6,17,5.889496
1986,6,18,4.806988
1986,6,19,2.8251
1986,6,20,0.9936409
1986,6,21,-0.63243103
1986,6,22,0.11963272
1986,6,23,0.7740059
1986,6,24,0.2740593
1986,6,25,0.5213814
1986,6,26,1.6231918
1986,6,27,1.2908516
1986,6,28,0.09173584
1986,6,29,-0.99671173
1986,6,30,0.024448395
1986,7,1,2.169979
1986,7,2,4.2777824
1986,7,3,3.395237
1986,7,4,1.3115692
1986,7,5,-0.5361328
1986,7,6,-0.119255066
1986,7,7,0.15816116
1986,7,8,0.25337982
1986,7,9,-0.45880508
1986,7,10,0.4873047
1986,7,11,-0.60947037
1986,7,12,-2.3156166
1986,7,13,-2.2529373
1986,7,14,-1.8763237
1986,7,15,-1.104969
1986,7,16,0.15502167
1986,7,17,1.0816231
1986,7,18,1.8416519
1986,7,19,0.9608917
1986,7,20,1.0415382
1986,7,21,0.07065582
1986,7,22,1.0769424
1986,7,23,0.67778015
1986,7,24,0.3010788
1986,7,25,1.9335403
1986,7,26,-0.09502411
1986,7,27,0.13552475
1986,7,28,-1.0472336
1986,7,29,-2.5167656
1986,7,30,-3.4907074
1986,7,31,-0.91135406
1986,8,1,2.8328629
1986,8,2,5.3449173
1986,8,3,7.744034
1986,8,4,3.1370544
1986,8,5,0.10326004
1986,8,6,0.035942078
1986,8,7,4.156906
1986,8,8,3.502388
1986,8,9,-1.3544235
1986,8,10,-3.0986404
1986,8,11,-1.4243202
1986,8,12,1.579361
1986,8,13,2.2731743
1986,8,14,0.51755905
1986,8,15,1.9174576
1986,8,16,2.5228539
1986,8,17,1.6482773
1986,8,18,3.7745934
1986,8,19,5.5538864
1986,8,20,5.221119
1986,8,21,2.9524612
1986,8,22,1.4832344
1986,8,23,1.9202156
1986,8,24,2.0891838
1986,8,25,0.37716675
1986,8,26,-1.8659363
1986,8,27,-3.6725655
1986,8,28,-3.7739105
1986,8,29,-2.3692703
1986,8,30,0.033809662
1986,8,31,1.7278786
1986,9,1,2.6251526
1986,9,2,0.6080208
1986,9,3,-1.8481941
1986,9,4,-3.5540314
1986,9,5,-4.50124
1986,9,6,-5.5674896
1986,9,7,-5.4007072
1986,9,8,-0.98215103
1986,9,9,2.0221596
1986,9,10,0.50942993
1986,9,11,-0.73501587
1986,9,12,2.94516
1986,9,13,5.4097824
1986,9,14,3.7542953
1986,9,15,1.596981
1986,9,16,-0.3137474
1986,9,17,0.19301224
1986,9,18,1.1838951
1986,9,19,3.556301
1986,9,20,5.70837
1986,9,21,4.632206
1986,9,22,4.842186
1986,9,23,5.243454
1986,9,24,3.982933
1986,9,25,3.473011
1986,9,26,2.7914848
1986,9,27,1.7798195
1986,9,28,3.5865936
1986,9,29,4.0468826
1986,9,30,4.287052
1986,10,1,6.2468834
1986,10,2,9.2673645
1986,10,3,10.21767
1986,10,4,8.50552
1986,10,5,4.6549683
1986,10,6,-0.16469574
1986,10,7,-2.9407883
1986,10,8,-2.6334343
1986,10,9,-3.155281
1986,10,10,-6.289009
1986,10,11,-5.428917
1986,10,12,-3.815731
1986,10,13,-6.646553
1986,10,14,-3.9538345
1986,10,15,-0.18967056
1986,10,16,1.0007591
1986,10,17,-0.17211151
1986,10,18,-0.20238113
1986,10,19,1.3478241
1986,10,20,0.84498215
1986,10,21,2.7166214
1986,10,22,4.6298294
1986,10,23,4.411312
1986,10,24,2.7644615
1986,10,25,-0.63274
1986,10,26,-1.2318306
1986,10,27,0.7540207
1986,10,28,0.58369064
1986,10,29,-4.052696
1986,10,30,-6.7658234
1986,10,31,-7.340809
1986,11,1,-8.522154
1986,11,2,-8.610153
1986,11,3,-8.322395
1986,11,4,-6.2293262
1986,11,5,-2.344221
1986,11,6,0.18873787
1986,11,7,1.4373627
1986,11,8,-0.91397667
1986,11,9,-2.700325
1986,11,10,-4.229576
1986,11,11,-6.0897675
1986,11,12,-10.264572
1986,11,13,-16.493078
1986,11,14,-18.214035
1986,11,15,-17.125748
1986,11,16,-16.242733
1986,11,17,-15.4535675
1986,11,18,-14.435788
1986,11,19,-14.40476
1986,11,20,-12.474142
1986,11,21,-9.442611
1986,11,22,-8.328881
1986,11,23,-7.661455
1986,11,24,-6.657198
1986,11,25,-5.8619537
1986,11,26,-4.2074423
1986,11,27,-3.4167776
1986,11,28,-4.37109
1986,11,29,-3.6767826
1986,11,30,-2.7268124
1986,12,1,-2.9031181
1986,12,2,-1.8413
1986,12,3,-1.1154146
1986,12,4,-0.6279621
1986,12,5,-1.0409088
1986,12,6,-2.2139645
1986,12,7,-4.2129917
1986,12,8,-4.92408
1986,12,9,-4.267047
1986,12,10,-2.909522
1986,12,11,-2.0900564
1986,12,12,-2.1854248
1986,12,13,-1.9875374
1986,12,14,-1.1110682
1986,12,15,-0.56700516
1986,12,16,0.3317709
1986,12,17,1.2396832
1986,12,18,1.6545753
1986,12,19,2.1769686
1986,12,20,2.9256182
1986,12,21,3.0774162
1986,12,22,2.9543579
1986,12,23,3.0568964
1986,12,24,3.0921311
1986,12,25,2.8125422
1986,12,26,2.0891685
1986,12,27,1.1832652
1986,12,28,1.1557536
1986,12,29,1.18373
1986,12,30,1.0446936
1986,12,31,1.571434
1987,1,1,2.2036042
1987,1,2,2.3103838
1987,1,3,2.036559
1987,1,4,2.1031547
1987,1,5,2.5672293
1987,1,6,2.2654715
1987,1,7,2.2784796
1987,1,8,2.2713165
1987,1,9,1.8156884
1987,1,10,0.95284724
1987,1,11,-0.50499314
1987,1,12,-1.4789344
1987,1,13,-1.3197526
1987,1,14,-0.93195724
1987,1,15,-1.1843612
1987,1,16,-1.8257003
1987,1,17,-2.40257
1987,1,18,-3.019567
1987,1,19,-3.4003396
1987,1,20,-3.4617305
1987,1,21,-3.434649
1987,1,22,-3.2699282
1987,1,23,-2.8821032
1987,1,24,-2.3270407
1987,1,25,-2.1594725
1987,1,26,-2.3550296
1987,1,27,-2.3568413
1987,1,28,-2.58009
1987,1,29,-3.338114
1987,1,30,-3.7329264
1987,1,31,-3.8380618
1987,2,1,-3.7144573
1987,2,2,-3.7944705
1987,2,3,-3.7011943
1987,2,4,-3.97306
1987,2,5,-4.0552697
1987,2,6,-3.8448627
1987,2,7,-3.87983
1987,2,8,-3.4306235
1987,2,9,-2.5091534
1987,2,10,-1.3734722
1987,2,11,-1.1240997
1987,2,12,-1.4933228
1987,2,13,-1.5738349
1987,2,14,-1.545404
1987,2,15,-1.6933851
1987,2,16,-0.45409822
1987,2,17,0.78972197
1987,2,18,0.9975543
1987,2,19,0.5301728
1987,2,20,-0.26083136
1987,2,21,-0.25112915
1987,2,22,0.36603117
1987,2,23,0.36373043
1987,2,24,0.54508305
1987,2,25,0.57451344
1987,2,26,-0.35192966
1987,2,27,-0.764709
1987,2,28,-0.62148666
1987,3,1,0.20571804
1987,3,2,0.90491104
1987,3,3,1.4029741
1987,3,4,0.6210308
1987,3,5,0.03719902
1987,3,6,-0.4412489
1987,3,7,-1.6851635
1987,3,8,-2.3252745
1987,3,9,-2.0817175
1987,3,10,-1.5634155
1987,3,11,-0.6774483
1987,3,12,-0.35982418
1987,3,13,-0.48338318
1987,3,14,-0.14410019
1987,3,15,-0.7057495
1987,3,16,-0.12188053
1987,3,17,0.8001442
1987,3,18,1.8653431
1987,3,19,1.3836069
1987,3,20,0.3349619
1987,3,21,-0.83057594
1987,3,22,-1.9237986
1987,3,23,-2.898594
1987,3,24,-4.009102
1987,3,25,-4.8488703
1987,3,26,-3.3377018
1987,3,27,-1.4063473
1987,3,28,-0.65509415
1987,3,29,-0.3375063
1987,3,30,-0.16959667
1987,3,31,-0.30841255
1987,4,1,-0.49608612
1987,4,2,-0.11054039
1987,4,3,0.3857193
1987,4,4,0.3718586
1987,4,5,-0.08872986
1987,4,6,0.289999
1987,4,7,0.19834518
1987,4,8,-0.34217644
1987,4,9,-0.04512787
1987,4,10,1.0435314
1987,4,11,1.4777546
1987,4,12,1.3817062
1987,4,13,2.1499977
1987,4,14,2.2777843
1987,4,15,2.1917934
1987,4,16,1.6776981
1987,4,17,1.6722317
1987,4,18,1.2479992
1987,4,19,1.5675621
1987,4,20,2.933401
1987,4,21,2.1238556
1987,4,22,0.94976425
1987,4,23,0.9212227
1987,4,24,1.3041935
1987,4,25,0.90618134
1987,4,26,0.88661575
1987,4,27,1.205473
1987,4,28,-0.3294201
1987,4,29,-1.4878788
1987,4,30,-0.70293427
1987,5,1,-1.0233707
1987,5,2,-0.6285629
1987,5,3,0.11010361
1987,5,4,0.9926796
1987,5,5,1.3555908
1987,5,6,2.4351635
1987,5,7,3.2382164
1987,5,8,1.6684971
1987,5,9,0.6487484
1987,5,10,0.32725525
1987,5,11,1.1617775
1987,5,12,1.4246216
1987,5,13,-0.18700981
1987,5,14,-0.298872
1987,5,15,0.86374855
1987,5,16,1.6956596
1987,5,17,1.1268158
1987,5,18,0.6167431
1987,5,19,0.17443085
1987,5,20,0.14985657
1987,5,21,0.5705528
1987,5,22,1.2227306
1987,5,23,0.78741074
1987,5,24,-0.33742523
1987,5,25,-0.035655975
1987,5,26,1.013443
1987,5,27,2.414112
1987,5,28,4.3904457
1987,5,29,3.751915
1987,5,30,4.135395
1987,5,31,3.2443657
1987,6,1,1.3147049
1987,6,2,-0.11630249
1987,6,3,-0.18674469
1987,6,4,-1.8064423
1987,6,5,-2.739296
1987,6,6,-2.1968727
1987,6,7,-0.7014427
1987,6,8,-0.48434448
1987,6,9,-0.8061485
1987,6,10,0.36878586
1987,6,11,2.158352
1987,6,12,3.3587265
1987,6,13,3.0789452
1987,6,14,1.6062698
1987,6,15,0.6745529
1987,6,16,1.8032722
1987,6,17,1.6855049
1987,6,18,0.46525574
1987,6,19,1.7164497
1987,6,20,1.9748726
1987,6,21,-1.1254349
1987,6,22,-2.4680862
1987,6,23,-3.0373344
1987,6,24,-2.8500671
1987,6,25,-2.4769135
1987,6,26,-1.2482605
1987,6,27,-0.09026337
1987,6,28,0.3950348
1987,6,29,0.16545486
1987,6,30,-0.39514542
1987,7,1,-0.91200256
1987,7,2,-1.6777649
1987,7,3,-3.573635
1987,7,4,-4.623127
1987,7,5,-2.9708595
1987,7,6,-0.7585907
1987,7,7,-0.93531036
1987,7,8,0.010139465
1987,7,9,0.04742813
1987,7,10,0.47292328
1987,7,11,0.06755066
1987,7,12,-1.2295532
1987,7,13,-3.7686958
1987,7,14,-5.089279
1987,7,15,-4.094372
1987,7,16,-2.1938477
1987,7,17,-0.9583931
1987,7,18,-2.9708252
1987,7,19,-4.213024
1987,7,20,-2.4183998
1987,7,21,-0.25320435
1987,7,22,1.7144318
1987,7,23,1.9429321
1987,7,24,2.8561172
1987,7,25,3.7494698
1987,7,26,2.5281448
1987,7,27,-0.31282425
1987,7,28,-1.5328941
1987,7,29,-2.6539993
1987,7,30,-4.3750534
1987,7,31,-4.288273
1987,8,1,-2.9014168
1987,8,2,-2.9495049
1987,8,3,-2.5924416
1987,8,4,-0.60404587
1987,8,5,-2.0098877
1987,8,6,-2.9221802
1987,8,7,-1.1258659
1987,8,8,-0.46068573
1987,8,9,2.3434029
1987,8,10,2.4634895
1987,8,11,-0.032676697
1987,8,12,0.17499924
1987,8,13,0.31233597
1987,8,14,-0.060668945
1987,8,15,0.16281128
1987,8,16,-0.5423088
1987,8,17,-0.5487442
1987,8,18,0.1884613
1987,8,19,1.2964783
1987,8,20,-0.2819786
1987,8,21,-0.673336
1987,8,22,0.2161789
1987,8,23,1.9166412
1987,8,24,2.91988
1987,8,25,2.1546135
1987,8,26,0.06542206
1987,8,27,-0.16827393
1987,8,28,1.6439095
1987,8,29,1.3111115
1987,8,30,0.37940216
1987,8,31,1.2101212
1987,9,1,1.1143417
1987,9,2,1.3646469
1987,9,3,1.1427994
1987,9,4,0.50769424
1987,9,5,-0.91399765
1987,9,6,-1.4388847
1987,9,7,-0.8694916
1987,9,8,-1.1839561
1987,9,9,-1.7958031
1987,9,10,-2.1137085
1987,9,11,-2.7133865
1987,9,12,-2.4386673
1987,9,13,-2.2017822
1987,9,14,-2.589157
1987,9,15,-3.187622
1987,9,16,-2.9560928
1987,9,17,-1.6817818
1987,9,18,-1.4619179
1987,9,19,-2.4035149
1987,9,20,-1.3741341
1987,9,21,-0.10629654
1987,9,22,3.4655228
1987,9,23,3.6476784
1987,9,24,2.57193
1987,9,25,3.7066765
1987,9,26,2.7946358
1987,9,27,2.2688103
1987,9,28,1.7414246
1987,9,29,1.5078316
1987,9,30,2.0601082
1987,10,1,2.761898
1987,10,2,2.8813972
1987,10,3,4.396549
1987,10,4,5.9502373
1987,10,5,5.578594
1987,10,6,4.538719
1987,10,7,4.1552773
1987,10,8,2.1128693
1987,10,9,-1.696331
1987,10,10,-1.1101456
1987,10,11,2.2721252
1987,10,12,5.830311
1987,10,13,9.240578
1987,10,14,9.866238
1987,10,15,9.288067
1987,10,16,8.380577
1987,10,17,8.307026
1987,10,18,11.116875
1987,10,19,13.8661
1987,10,20,15.711872
1987,10,21,14.019516
1987,10,22,12.971447
1987,10,23,11.706203
1987,10,24,11.6478615
1987,10,25,13.457172
1987,10,26,15.097897
1987,10,27,13.182522
1987,10,28,12.868683
1987,10,29,13.54673
1987,10,30,13.768967
1987,10,31,13.079998
1987,11,1,14.794701
1987,11,2,18.00924
1987,11,3,19.215744
1987,11,4,21.441223
1987,11,5,22.527847
1987,11,6,21.657673
1987,11,7,20.493702
1987,11,8,18.163763
1987,11,9,18.17627
1987,11,10,18.577686
1987,11,11,18.983362
1987,11,12,21.789127
1987,11,13,25.181751
1987,11,14,27.850533
1987,11,15,27.243542
1987,11,16,24.910265
1987,11,17,21.626772
1987,11,18,19.136545
1987,11,19,16.923046
1987,11,20,16.006794
1987,11,21,16.24822
1987,11,22,15.845928
1987,11,23,15.229723
1987,11,24,15.030539
1987,11,25,15.981899
1987,11,26,16.499998
1987,11,27,13.598312
1987,11,28,11.436649
1987,11,29,10.01017
1987,11,30,7.9898586
1987,12,1,5.4149466
1987,12,2,3.439353
1987,12,3,3.094943
1987,12,4,5.062354
1987,12,5,7.313349
1987,12,6,7.265211
1987,12,7,5.3886156
1987,12,8,3.0522194
1987,12,9,2.6323977
1987,12,10,2.3842
1987,12,11,2.2106662
1987,12,12,0.55382776
1987,12,13,-1.176147
1987,12,14,-3.373672
1987,12,15,-4.999028
1987,12,16,-5.7061257
1987,12,17,-5.275651
1987,12,18,-3.9837694
1987,12,19,-3.4011273
1987,12,20,-2.9089608
1987,12,21,-2.5150294
1987,12,22,-3.5098982
1987,12,23,-5.4322844
1987,12,24,-6.05945
1987,12,25,-5.972598
1987,12,26,-6.30276
1987,12,27,-6.4022913
1987,12,28,-5.225506
1987,12,29,-4.0037293
1987,12,30,-3.0804496
1987,12,31,-3.3661938
1988,1,1,-3.6065092
1988,1,2,-3.927337
1988,1,3,-3.814774
1988,1,4,-3.5589528
1988,1,5,-3.596219
1988,1,6,-3.4604993
1988,1,7,-3.5666552
1988,1,8,-3.9824076
1988,1,9,-3.947151
1988,1,10,-3.5384035
1988,1,11,-3.2342513
1988,1,12,-2.274568
1988,1,13,-1.0830059
1988,1,14,-0.89036083
1988,1,15,-1.360106
1988,1,16,-2.202568
1988,1,17,-2.462099
1988,1,18,-2.7004738
1988,1,19,-2.3479996
1988,1,20,-1.862525
1988,1,21,-2.5934415
1988,1,22,-3.0762815
1988,1,23,-2.251465
1988,1,24,-1.7758139
1988,1,25,-2.6058538
1988,1,26,-3.1303113
1988,1,27,-3.1319566
1988,1,28,-3.0858595
1988,1,29,-2.816102
1988,1,30,-2.549779
1988,1,31,-1.8077897
1988,2,1,-1.044285
1988,2,2,-1.0247726
1988,2,3,-1.1289115
1988,2,4,-1.011287
1988,2,5,-0.43206596
1988,2,6,0.090470314
1988,2,7,0.025986195
1988,2,8,-0.24972725
1988,2,9,0.7416043
1988,2,10,1.3440981
1988,2,11,0.9494724
1988,2,12,0.70700693
1988,2,13,1.022368
1988,2,14,1.6699314
1988,2,15,1.6585321
1988,2,16,1.9976244
1988,2,17,2.3750181
1988,2,18,2.020403
1988,2,19,1.1732507
1988,2,20,0.35796452
1988,2,21,0.08847952
1988,2,22,-0.40504646
1988,2,23,-0.29801607
1988,2,24,0.043040276
1988,2,25,0.79169464
1988,2,26,1.3931007
1988,2,27,1.7121286
1988,2,28,1.8832493
1988,2,29,nan
1988,3,1,1.7381
1988,3,2,2.7319412
1988,3,3,3.3461695
1988,3,4,3.6223679
1988,3,5,3.5357437
1988,3,6,3.47511
1988,3,7,3.119625
1988,3,8,2.0960007
1988,3,9,1.7257633
1988,3,10,2.6420097
1988,3,11,2.8763342
1988,3,12,1.0148516
1988,3,13,-0.5038662
1988,3,14,-0.103489876
1988,3,15,-0.13590431
1988,3,16,-1.3596954
1988,3,17,-1.6203699
1988,3,18,-1.4242573
1988,3,19,-2.3908482
1988,3,20,-2.9169378
1988,3,21,-2.986475
1988,3,22,-3.7388716
1988,3,23,-4.3889503
1988,3,24,-4.3561096
1988,3,25,-4.174268
1988,3,26,-3.876357
1988,3,27,-4.0551376
1988,3,28,-3.613944
1988,3,29,-2.6329966
1988,3,30,-1.6177626
1988,3,31,-1.7157717
1988,4,1,-1.5993137
1988,4,2,-0.8307657
1988,4,3,0.12395859
1988,4,4,0.27541542
1988,4,5,0.1856041
1988,4,6,-0.78582764
1988,4,7,-1.4680023
1988,4,8,-1.5855103
1988,4,9,-1.2246742
1988,4,10,-1.0685806
1988,4,11,-0.7909565
1988,4,12,-0.6462498
1988,4,13,-0.7285099
1988,4,14,-0.10234642
1988,4,15,1.879242
1988,4,16,3.4173508
1988,4,17,3.411377
1988,4,18,1.6449966
1988,4,19,0.17959976
1988,4,20,-0.06381798
1988,4,21,-0.30095482
1988,4,22,-1.0518322
1988,4,23,-1.2228794
1988,4,24,-0.6193371
1988,4,25,-0.2683773
1988,4,26,-0.2541027
1988,4,27,-2.306427
1988,4,28,-1.2075462
1988,4,29,1.4303875
1988,4,30,1.2484779
1988,5,1,1.5087299
1988,5,2,2.9258575
1988,5,3,3.1867046
1988,5,4,2.2582645
1988,5,5,1.8043804
1988,5,6,-0.100234985
1988,5,7,-2.2797775
1988,5,8,-2.458046
1988,5,9,-1.1992874
1988,5,10,-1.0097427
1988,5,11,-2.6046352
1988,5,12,-1.912075
1988,5,13,0.47645378
1988,5,14,0.8770828
1988,5,15,0.056484222
1988,5,16,0.28988075
1988,5,17,-0.9595566
1988,5,18,-2.5871658
1988,5,19,-3.296381
1988,5,20,-2.7365131
1988,5,21,-2.7673035
1988,5,22,-3.113203
1988,5,23,-3.344431
1988,5,24,-2.7724724
1988,5,25,-1.814724
1988,5,26,-2.2592258
1988,5,27,-1.5190983
1988,5,28,-1.191782
1988,5,29,-0.008659363
1988,5,30,1.3191223
1988,5,31,1.884964
1988,6,1,1.6131973
1988,6,2,2.9566956
1988,6,3,2.0105782
1988,6,4,0.39894867
1988,6,5,-0.18748474
1988,6,6,-1.3180122
1988,6,7,-3.5980263
1988,6,8,-4.295082
1988,6,9,-4.3624306
1988,6,10,-3.742649
1988,6,11,-1.8578072
1988,6,12,-0.6533241
1988,6,13,-1.1929169
1988,6,14,-1.2554855
1988,6,15,-1.2384872
1988,6,16,-0.8503914
1988,6,17,-0.33135605
1988,6,18,-0.03155899
1988,6,19,0.27515793
1988,6,20,-0.022434235
1988,6,21,0.1020813
1988,6,22,-0.059013367
1988,6,23,0.37099838
1988,6,24,0.4749031
1988,6,25,0.18068695
1988,6,26,-1.3585625
1988,6,27,-2.5720673
1988,6,28,-1.3738937
1988,6,29,-0.41754532
1988,6,30,0.49394608
1988,7,1,0.5070343
1988,7,2,-1.3621788
1988,7,3,-2.2428894
1988,7,4,-2.9208374
1988,7,5,-2.6321602
1988,7,6,-1.8693619
1988,7,7,-1.2442093
1988,7,8,-1.6107788
1988,7,9,-0.77165985
1988,7,10,-1.1238556
1988,7,11,-0.7808113
1988,7,12,-0.2812996
1988,7,13,-0.20426941
1988,7,14,-1.7807655
1988,7,15,-2.5623436
1988,7,16,-0.55727386
1988,7,17,1.5564995
1988,7,18,3.1699638
1988,7,19,3.1171722
1988,7,20,3.4659271
